sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,method_loc_max,method_loc_avg,method_param_max,foreign_method_calls,foreign_field_accesses,local_field_accesses,accessed_foreign_class_count,envy_method_ratio,jdeodorant_signal,iplasma_signal,designite_signal,jspirit_signal,code_churn,volatility,bug_fix_ratio,author_count,hotspot_proxy,evolution_intensity
8971685,LONG_METHOD,1,1,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/sandbox/src/java/org/apache/lucene/search/BM25FQuery.java,308,333,org.apache.lucene.search.BM25FQuery.BM25FWeight#explain LeafReaderContext|int,1.0,33.0,0.0,54.0,1.0,110.0,1.0,1.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1.6200975616694437,0.25,3.0,0.0,0.0
8971685,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/sandbox/src/java/org/apache/lucene/search/BM25FQuery.java,308,333,org.apache.lucene.search.BM25FQuery.BM25FWeight#explain LeafReaderContext|int,1.0,33.0,0.0,54.0,1.0,110.0,1.0,1.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1.6200975616694437,0.25,3.0,0.0,0.0
8987975,GOD_CLASS,1,2,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java,71,495,org.apache.lucene.index.DocumentsWriterDeleteQueue,29.0,29.0,0.8210526315789474,64.0,0.0,289.0,4.0,20.0,30.0,1.0,0.19696969696969696,12.0,3.45,2.0,9.0,4.0,53.0,3.0,0.05,0.0,0.0,0.0,0.0,953.0,2.0499341167973424,0.16666666666666666,8.0,0.0,0.0
9003128,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/search/BoostQParserPlugin.java,39,87,org.apache.solr.search.BoostQParserPlugin,8.0,16.0,0.8333333333333334,14.0,1.0,38.0,3.0,4.0,2.0,1.0,0.7142857142857143,33.0,17.0,4.0,10.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,151.0,1.7552667493414786,0.3,8.0,0.0,0.0
9004407,LONG_METHOD,1,1,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/PrefixCodedTerms.java,123,143,org.apache.lucene.index.PrefixCodedTerms.TermIterator#next,6.0,6.0,0.6666666666666667,16.0,1.0,45.0,4.0,3.0,6.0,1.0,0.2857142857142857,18.0,6.666666666666667,0.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,510.0,1.5613803177739964,0.1,9.0,0.0,0.0
9004407,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/PrefixCodedTerms.java,123,143,org.apache.lucene.index.PrefixCodedTerms.TermIterator#next,6.0,6.0,0.6666666666666667,16.0,1.0,45.0,4.0,3.0,6.0,1.0,0.2857142857142857,18.0,6.666666666666667,0.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,510.0,1.5613803177739964,0.1,9.0,0.0,0.0
9007287,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/DivideEvaluator.java,56,74,org.apache.solr.client.solrj.io.eval.DivideEvaluator#doWork Object|Object,0.0,12.0,0.0,12.0,1.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.7359130383408083,0.3333333333333333,2.0,0.0,0.0
9007287,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/DivideEvaluator.java,56,74,org.apache.solr.client.solrj.io.eval.DivideEvaluator#doWork Object|Object,0.0,12.0,0.0,12.0,1.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.7359130383408083,0.3333333333333333,2.0,0.0,0.0
9024840,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/core/TransientSolrCoreCacheDefault.java,33,198,org.apache.solr.core.TransientSolrCoreCacheDefault,25.0,23.0,0.7279411764705883,44.0,1.0,113.0,6.0,17.0,9.0,1.0,0.14285714285714285,28.0,3.411764705882353,2.0,7.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,0.0
9023034,LONG_METHOD,1,2,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,35.0,90.0,0.7818181818181819,104.0,1.0,337.0,9.0,11.0,25.0,1.0,0.26865671641791045,40.0,12.363636363636363,2.0,18.0,0.0,49.0,6.0,0.18181818181818182,0.0,0.0,0.0,0.0,951.0,2.6263395315042573,0.20754716981132076,24.0,0.0,0.0
9023034,FEATURE_ENVY,1,1,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,35.0,90.0,0.7818181818181819,104.0,1.0,337.0,9.0,11.0,25.0,1.0,0.26865671641791045,40.0,12.363636363636363,2.0,18.0,0.0,49.0,6.0,0.18181818181818182,0.0,0.0,0.0,0.0,951.0,2.6263395315042573,0.20754716981132076,24.0,0.0,0.0
9025601,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/util/packed/Packed64SingleBlock.java,372,394,org.apache.lucene.util.packed.Packed64SingleBlock.Packed64SingleBlock6,2.0,1.0,1.0,4.0,1.0,17.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,2.2111100884101837,0.16666666666666666,7.0,0.0,0.0
9009111,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/search/join/ScoreJoinQParserPlugin.java,90,112,org.apache.solr.search.join.ScoreJoinQParserPlugin.OtherCoreJoinQuery#createWeight IndexSearcher|org.apache.lucene.search.ScoreMode|float,10.0,16.0,0.0,19.0,1.0,57.0,8.0,3.0,7.0,1.0,0.0,9.0,6.333333333333333,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,2.2790108866609806,0.0,12.0,0.0,0.0
9022124,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/LogUpdateProcessorFactory.java,179,196,org.apache.solr.update.processor.LogUpdateProcessorFactory.LogUpdateProcessor#finish,3.0,18.0,0.0,31.0,1.0,105.0,3.0,1.0,18.0,1.0,0.24,11.0,11.0,0.0,6.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,729.0,1.824038967815008,0.20833333333333334,11.0,0.0,0.0
9022124,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/LogUpdateProcessorFactory.java,179,196,org.apache.solr.update.processor.LogUpdateProcessorFactory.LogUpdateProcessor#finish,3.0,18.0,0.0,31.0,1.0,105.0,3.0,1.0,18.0,1.0,0.24,11.0,11.0,0.0,6.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,729.0,1.824038967815008,0.20833333333333334,11.0,0.0,0.0
9008405,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/BaseFragListBuilder.java,28,142,org.apache.lucene.search.vectorhighlight.BaseFragListBuilder,14.0,13.0,0.5,22.0,0.0,82.0,10.0,4.0,7.0,1.0,0.2631578947368421,43.0,13.0,3.0,5.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,244.0,1.2174545767015834,0.16666666666666666,5.0,0.0,0.0
9003172,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/sandbox/src/java/org/apache/lucene/payloads/PayloadSpanCollector.java,31,56,org.apache.lucene.payloads.PayloadSpanCollector,2.0,8.0,0.0,7.0,0.0,17.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.9,0.0,2.0,0.0,0.0
8984803,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/SegmentInfo.java,157,162,org.apache.lucene.index.SegmentInfo#maxDoc,34.0,26.0,0.8761904761904762,45.0,0.0,167.0,5.0,21.0,15.0,0.9791666666666666,0.23076923076923078,24.0,3.5238095238095237,2.0,15.0,0.0,50.0,2.0,0.047619047619047616,0.0,0.0,0.0,0.0,2069.0,2.28301205771997,0.171875,11.0,0.0,0.0
8984803,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/SegmentInfo.java,157,162,org.apache.lucene.index.SegmentInfo#maxDoc,34.0,26.0,0.8761904761904762,45.0,0.0,167.0,5.0,21.0,15.0,0.9791666666666666,0.23076923076923078,24.0,3.5238095238095237,2.0,15.0,0.0,50.0,2.0,0.047619047619047616,0.0,0.0,0.0,0.0,2069.0,2.28301205771997,0.171875,11.0,0.0,0.0
8971411,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/test-framework/src/java/org/apache/lucene/index/BaseDocValuesFormatTestCase.java,3119,3148,org.apache.lucene.index.BaseDocValuesFormatTestCase#testSortedSetEnumAdvanceIndependently,27.0,99.0,0.8095238095238095,265.0,1.0,2856.0,12.0,7.0,668.0,1.0,0.36923076923076925,56.0,15.857142857142858,1.0,44.0,4.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,7210.0,1.711661077837513,0.1095890410958904,11.0,0.0,0.0
8971411,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/test-framework/src/java/org/apache/lucene/index/BaseDocValuesFormatTestCase.java,3119,3148,org.apache.lucene.index.BaseDocValuesFormatTestCase#testSortedSetEnumAdvanceIndependently,27.0,99.0,0.8095238095238095,265.0,1.0,2856.0,12.0,7.0,668.0,1.0,0.36923076923076925,56.0,15.857142857142858,1.0,44.0,4.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,7210.0,1.711661077837513,0.1095890410958904,11.0,0.0,0.0
8991538,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/ICUTokenizer.java,158,177,org.apache.lucene.analysis.icu.segmentation.ICUTokenizer#refill,6.0,18.0,1.0,28.0,1.0,98.0,3.0,2.0,17.0,1.0,0.41379310344827586,15.0,9.5,0.0,12.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,315.0,2.738372656753685,0.2222222222222222,7.0,0.0,0.0
8991538,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/ICUTokenizer.java,158,177,org.apache.lucene.analysis.icu.segmentation.ICUTokenizer#refill,6.0,18.0,1.0,28.0,1.0,98.0,3.0,2.0,17.0,1.0,0.41379310344827586,15.0,9.5,0.0,12.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,315.0,2.738372656753685,0.2222222222222222,7.0,0.0,0.0
8971449,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/search/join/BlockJoinFieldFacetAccumulator.java,221,234,org.apache.solr.search.join.BlockJoinFieldFacetAccumulator#migrateGlobal int|long|int|OrdinalMap,8.0,22.0,0.8095238095238095,40.0,0.0,156.0,2.0,7.0,27.0,1.0,0.0,5.0,1.5714285714285714,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.8052453141768356,0.0,5.0,0.0,0.0
8971449,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/search/join/BlockJoinFieldFacetAccumulator.java,221,234,org.apache.solr.search.join.BlockJoinFieldFacetAccumulator#migrateGlobal int|long|int|OrdinalMap,8.0,22.0,0.8095238095238095,40.0,0.0,156.0,2.0,7.0,27.0,1.0,0.0,5.0,1.5714285714285714,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.8052453141768356,0.0,5.0,0.0,0.0
8985872,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/util/bkd/OfflinePointWriter.java,62,73,org.apache.lucene.util.bkd.OfflinePointWriter#append PointValue,2.0,13.0,0.0,16.0,0.0,70.0,1.0,2.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.3285282251039905,0.05555555555555555,5.0,0.0,0.0
8985872,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/util/bkd/OfflinePointWriter.java,62,73,org.apache.lucene.util.bkd.OfflinePointWriter#append PointValue,2.0,13.0,0.0,16.0,0.0,70.0,1.0,2.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.3285282251039905,0.05555555555555555,5.0,0.0,0.0
9018110,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,927,954,org.apache.solr.metrics.SolrMetricManager#registerReporter String|String|String|SolrMetricReporter,131.0,76.0,0.9454209065679926,137.0,0.0,753.0,12.0,47.0,29.0,1.0,0.16923076923076924,42.0,9.297872340425531,7.0,22.0,0.0,108.0,4.0,0.0425531914893617,0.0,0.0,0.0,0.0,1564.0,1.8591032794063522,0.0,3.0,0.0,0.0
9018110,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,927,954,org.apache.solr.metrics.SolrMetricManager#registerReporter String|String|String|SolrMetricReporter,131.0,76.0,0.9454209065679926,137.0,0.0,753.0,12.0,47.0,29.0,1.0,0.16923076923076924,42.0,9.297872340425531,7.0,22.0,0.0,108.0,4.0,0.0425531914893617,0.0,0.0,0.0,0.0,1564.0,1.8591032794063522,0.0,3.0,0.0,0.0
8978233,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/request/schema/SchemaRequest.java,259,272,org.apache.solr.client.solrj.request.schema.SchemaRequest.FieldTypes,1.0,7.0,0.0,5.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,2.0220383624746474,0.14285714285714285,5.0,0.0,0.0
8974785,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/RegexpQueryNodeProcessor.java,29,56,org.apache.lucene.queryparser.flexible.standard.processors.RegexpQueryNodeProcessor,0.0,8.0,0.0,11.0,1.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0
9024733,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java,687,714,org.apache.solr.update.processor.DistributedUpdateProcessor#doDeleteById DeleteUpdateCommand,33.0,123.0,0.8496732026143791,145.0,1.0,710.0,4.0,18.0,119.0,1.0,0.21875,15.0,4.722222222222222,3.0,11.0,3.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,8125.0,2.742625397930381,0.10734463276836158,28.0,0.0,0.0
9024733,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java,687,714,org.apache.solr.update.processor.DistributedUpdateProcessor#doDeleteById DeleteUpdateCommand,33.0,123.0,0.8496732026143791,145.0,1.0,710.0,4.0,18.0,119.0,1.0,0.21875,15.0,4.722222222222222,3.0,11.0,3.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,8125.0,2.742625397930381,0.10734463276836158,28.0,0.0,0.0
9006040,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/DistributedZkUpdateProcessor.java,953,1007,org.apache.solr.update.processor.DistributedZkUpdateProcessor#doDefensiveChecks DistribPhase,135.0,128.0,0.6714285714285715,177.0,1.0,891.0,25.0,21.0,53.0,1.0,0.30656934306569344,102.0,23.952380952380953,4.0,125.0,1.0,285.0,19.0,0.047619047619047616,0.0,0.0,0.0,0.0,1235.0,0.0,1.0,1.0,0.0,0.0
9006040,LONG_METHOD,1,2,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/processor/DistributedZkUpdateProcessor.java,953,1007,org.apache.solr.update.processor.DistributedZkUpdateProcessor#doDefensiveChecks DistribPhase,135.0,128.0,0.6714285714285715,177.0,1.0,891.0,25.0,21.0,53.0,1.0,0.30656934306569344,102.0,23.952380952380953,4.0,125.0,1.0,285.0,19.0,0.047619047619047616,0.0,0.0,0.0,0.0,1235.0,0.0,1.0,1.0,0.0,0.0
9005699,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetHighlightTask.java,231,235,org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask.UnifiedHLImpl.UnifiedHLImpl UnifiedHighlighter.OffsetSource,9.0,56.0,0.8333333333333334,60.0,1.0,163.0,5.0,4.0,28.0,1.0,0.15384615384615385,14.0,8.0,1.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,504.0,1.8765415263929406,0.36363636363636365,7.0,0.0,0.0
9005699,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetHighlightTask.java,231,235,org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask.UnifiedHLImpl.UnifiedHLImpl UnifiedHighlighter.OffsetSource,9.0,56.0,0.8333333333333334,60.0,1.0,163.0,5.0,4.0,28.0,1.0,0.15384615384615385,14.0,8.0,1.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,504.0,1.8765415263929406,0.36363636363636365,7.0,0.0,0.0
8996125,FEATURE_ENVY,1,2,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java,124,130,org.apache.solr.client.solrj.impl.Krb5HttpClientBuilder#setup Http2SolrClient,24.0,54.0,0.9090909090909091,66.0,0.0,137.0,7.0,11.0,7.0,1.0,0.0,46.0,8.727272727272727,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1.435256872756715,0.0,7.0,0.0,0.0
8996125,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java,124,130,org.apache.solr.client.solrj.impl.Krb5HttpClientBuilder#setup Http2SolrClient,24.0,54.0,0.9090909090909091,66.0,0.0,137.0,7.0,11.0,7.0,1.0,0.0,46.0,8.727272727272727,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1.435256872756715,0.0,7.0,0.0,0.0
9005432,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/spatial-extras/src/java/org/apache/lucene/spatial/spatial4j/Geo3dRectangleShape.java,44,55,org.apache.lucene.spatial.spatial4j.Geo3dRectangleShape.Geo3dRectangleShape GeoBBox|SpatialContext|double|double|double|double,16.0,15.0,0.8131868131868132,35.0,1.0,103.0,2.0,14.0,4.0,1.0,0.38461538461538464,11.0,3.0,4.0,10.0,0.0,16.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,163.0,0.0,0.0,1.0,0.0,0.0
9005432,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/spatial-extras/src/java/org/apache/lucene/spatial/spatial4j/Geo3dRectangleShape.java,44,55,org.apache.lucene.spatial.spatial4j.Geo3dRectangleShape.Geo3dRectangleShape GeoBBox|SpatialContext|double|double|double|double,16.0,15.0,0.8131868131868132,35.0,1.0,103.0,2.0,14.0,4.0,1.0,0.38461538461538464,11.0,3.0,4.0,10.0,0.0,16.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,163.0,0.0,0.0,1.0,0.0,0.0
9018312,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/search/facet/MinMaxAgg.java,114,138,org.apache.solr.search.facet.MinMaxAgg.ComparableMerger,5.0,6.0,0.0,3.0,1.0,20.0,3.0,3.0,1.0,1.0,0.0,8.0,3.3333333333333335,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,1.5881968549765895,0.2222222222222222,4.0,0.0,0.0
8986119,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/suggest/src/java/org/apache/lucene/search/spell/PlainTextDictionary.java,76,104,org.apache.lucene.search.spell.PlainTextDictionary.FileIterator,0.0,5.0,0.0,7.0,0.0,27.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.9216659125766071,0.3076923076923077,8.0,0.0,0.0
8978631,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/FlushByRamOrCountsPolicy.java,93,99,org.apache.lucene.index.FlushByRamOrCountsPolicy#markLargestWriterPending DocumentsWriterFlushControl|ThreadState|long,12.0,6.0,1.0,15.0,1.0,39.0,5.0,5.0,0.0,0.0,0.0,14.0,5.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.8056543998324677,0.08333333333333333,7.0,0.0,0.0
8978631,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/FlushByRamOrCountsPolicy.java,93,99,org.apache.lucene.index.FlushByRamOrCountsPolicy#markLargestWriterPending DocumentsWriterFlushControl|ThreadState|long,12.0,6.0,1.0,15.0,1.0,39.0,5.0,5.0,0.0,0.0,0.0,14.0,5.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.8056543998324677,0.08333333333333333,7.0,0.0,0.0
8974133,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/codecs/DocValuesConsumer.java,347,361,org.apache.lucene.codecs.DocValuesConsumer.SortedNumericDocValuesSub,0.0,5.0,0.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.0,2.4814739900699054,0.14754098360655737,10.0,0.0,0.0
9014548,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/codecs/blocktree/SegmentTermsEnum.java,990,1001,org.apache.lucene.codecs.blocktree.SegmentTermsEnum#postings PostingsEnum|int,10.0,37.0,0.8095238095238095,64.0,1.0,563.0,3.0,7.0,63.0,1.0,0.1794871794871795,11.0,4.142857142857143,2.0,4.0,3.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,2921.0,3.0479762807961834,0.125,7.0,0.0,0.0
9014548,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/codecs/blocktree/SegmentTermsEnum.java,990,1001,org.apache.lucene.codecs.blocktree.SegmentTermsEnum#postings PostingsEnum|int,10.0,37.0,0.8095238095238095,64.0,1.0,563.0,3.0,7.0,63.0,1.0,0.1794871794871795,11.0,4.142857142857143,2.0,4.0,3.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,2921.0,3.0479762807961834,0.125,7.0,0.0,0.0
9009658,LONG_METHOD,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/update/PeerSyncWithLeader.java,74,88,org.apache.solr.update.PeerSyncWithLeader.PeerSyncWithLeader SolrCore|String|int,53.0,68.0,0.6703296703296704,80.0,0.0,281.0,12.0,14.0,20.0,1.0,0.3217391304347826,59.0,15.142857142857142,4.0,33.0,4.0,78.0,13.0,0.35714285714285715,0.0,0.0,0.0,0.0,437.0,1.108680892468344,0.0,2.0,0.0,0.0
