sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name
9142325,LONG_METHOD,0,0,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/dialogs/ColumnBindingDialog.java,1413,1440,org.eclipse.birt.report.designer.ui.dialogs.ColumnBindingDialog#okPressed
4318095,LONG_METHOD,0,0,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/sql/catalog/DDdependableFinder.java,201,209,org.apache.derby.impl.sql.catalog.DDdependableFinder#getDependable DataDictionary|UUID
4318095,FEATURE_ENVY,0,0,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/sql/catalog/DDdependableFinder.java,201,209,org.apache.derby.impl.sql.catalog.DDdependableFinder#getDependable DataDictionary|UUID
6764592,LONG_METHOD,0,0,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08,/src/main/java/com/facebook/ads/sdk/PageInsightsAsyncExportRun.java,105,110,com.facebook.ads.sdk.PageInsightsAsyncExportRun.fetchById String|APIContext
6764592,FEATURE_ENVY,0,0,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08,/src/main/java/com/facebook/ads/sdk/PageInsightsAsyncExportRun.java,105,110,com.facebook.ads.sdk.PageInsightsAsyncExportRun.fetchById String|APIContext
8141607,LONG_METHOD,0,0,git@github.com:eclipse/xtext-xtend.git,20500a324127e3ee73cb793a13430ee140246fa7,/org.eclipse.xtend.ide/src/org/eclipse/xtend/ide/refactoring/ExtractMethodUserInputPage.java,253,264,org.eclipse.xtend.ide.refactoring.ExtractMethodUserInputPage#setVisible boolean
8141607,FEATURE_ENVY,0,0,git@github.com:eclipse/xtext-xtend.git,20500a324127e3ee73cb793a13430ee140246fa7,/org.eclipse.xtend.ide/src/org/eclipse/xtend/ide/refactoring/ExtractMethodUserInputPage.java,253,264,org.eclipse.xtend.ide.refactoring.ExtractMethodUserInputPage#setVisible boolean
8836840,GOD_CLASS,0,0,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/modules/commons/src/main/java/org/apache/airavata/common/utils/DatabaseTestCases.java,31,121,org.apache.airavata.common.utils.DatabaseTestCases
4095326,GOD_CLASS,0,0,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/search/ListEditDistanceSearchModifierFactory.java,25,39,org.apache.hyracks.storage.am.lsm.invertedindex.search.ListEditDistanceSearchModifierFactory
7619958,GOD_CLASS,0,0,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,/plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/mail/graph/parts/OutboundChannelAdapterGraphicalEditPart.java,23,42,org.springframework.ide.eclipse.config.ui.editors.integration.mail.graph.parts.OutboundChannelAdapterGraphicalEditPart
4243459,GOD_CLASS,0,0,git@github.com:apache/commons-io.git,19cd138d25fb461dc57125589a026ca0fa8f7805,/src/main/java/org/apache/commons/io/monitor/FileAlterationListener.java,29,86,org.apache.commons.io.monitor.FileAlterationListener
5768802,LONG_METHOD,0,0,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,168,176,org.apache.syncope.core.persistence.jpa.dao.JPAReportExecDAO#delete String
5768802,FEATURE_ENVY,0,0,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,168,176,org.apache.syncope.core.persistence.jpa.dao.JPAReportExecDAO#delete String
4995621,GOD_CLASS,0,0,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/apis/ec2/src/main/java/org/jclouds/ec2/compute/suppliers/EC2ImageSupplier.java,51,116,org.jclouds.ec2.compute.suppliers.EC2ImageSupplier
4847579,GOD_CLASS,0,0,git@github.com:apache/jackrabbit.git,392b94da5db9d2f5670f2db530eb5952c8189fdb,/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/report/ReportType.java,36,190,org.apache.jackrabbit.webdav.version.report.ReportType
9234588,GOD_CLASS,0,0,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/sun/security/ssl/SupportedGroupsExtension.java,904,975,sun.security.ssl.SupportedGroupsExtension.EESupportedGroupsProducer
4869703,GOD_CLASS,0,0,git@github.com:apache/jackrabbit.git,392b94da5db9d2f5670f2db530eb5952c8189fdb,/jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/ImportHandler.java,57,363,org.apache.jackrabbit.jcr2spi.xml.ImportHandler
8601637,GOD_CLASS,1,1,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/HFileBlockDefaultEncodingContext.java,49,263,org.apache.hadoop.hbase.io.encoding.HFileBlockDefaultEncodingContext
6438819,GOD_CLASS,0,0,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/EventFilter.java,23,96,org.eclipse.milo.opcua.stack.core.types.structured.EventFilter
8285514,GOD_CLASS,1,1,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/server/data/data-library/src/main/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTable.java,47,351,org.apache.james.rrt.lib.AbstractRecipientRewriteTable
3756805,GOD_CLASS,0,0,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java,38,134,com.alibaba.druid.pool.ha.selector.RandomDataSourceSelector
4068177,LONG_METHOD,0,0,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/asterixdb/asterix-app/src/main/java/org/apache/asterix/hyracks/bootstrap/ApplicationConfigurator.java,45,65,org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator.registerConfigOptions IConfigManager
5942839,LONG_METHOD,0,0,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9,/zookeeper-recipes/zookeeper-recipes-queue/src/main/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,150,177,org.apache.zookeeper.recipes.queue.DistributedQueue#element
5942839,FEATURE_ENVY,0,0,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9,/zookeeper-recipes/zookeeper-recipes-queue/src/main/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,150,177,org.apache.zookeeper.recipes.queue.DistributedQueue#element
4068177,FEATURE_ENVY,1,1,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/asterixdb/asterix-app/src/main/java/org/apache/asterix/hyracks/bootstrap/ApplicationConfigurator.java,45,65,org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator.registerConfigOptions IConfigManager
5534322,FEATURE_ENVY,0,0,git@github.com:apache/samza.git,65d09d7b383be907e3f712af4a28f70895a3165f,/samza-azure/src/main/java/org/apache/samza/system/eventhub/consumer/EventHubSystemConsumer.java,450,459,org.apache.samza.system.eventhub.consumer.EventHubSystemConsumer.PartitionReceiverHandlerImpl.PartitionReceiverHandlerImpl SystemStreamPartition|Counter|Counter|SamzaHistogram|Counter|Interceptor|int
5534322,LONG_METHOD,0,0,git@github.com:apache/samza.git,65d09d7b383be907e3f712af4a28f70895a3165f,/samza-azure/src/main/java/org/apache/samza/system/eventhub/consumer/EventHubSystemConsumer.java,450,459,org.apache.samza.system.eventhub.consumer.EventHubSystemConsumer.PartitionReceiverHandlerImpl.PartitionReceiverHandlerImpl SystemStreamPartition|Counter|Counter|SamzaHistogram|Counter|Interceptor|int
4078869,GOD_CLASS,0,0,git@github.com:apache/bookkeeper.git,f26a4cae0e9205ad391c6d4d79f2937871864c28,/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServer.java,28,111,org.apache.bookkeeper.http.HttpServer
8945301,GOD_CLASS,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/testutils/ptest2/src/main/java/org/apache/hive/ptest/execution/ssh/RSyncCommandExecutor.java,32,114,org.apache.hive.ptest.execution.ssh.RSyncCommandExecutor
4969461,FEATURE_ENVY,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/metrics/Quota.java,61,69,org.apache.kafka.common.metrics.Quota#equals Object
4969461,LONG_METHOD,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/metrics/Quota.java,61,69,org.apache.kafka.common.metrics.Quota#equals Object
8611383,GOD_CLASS,0,0,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/msg/PartitionCountersNeighborcastResponse.java,27,114,org.apache.ignite.internal.processors.cache.mvcc.msg.PartitionCountersNeighborcastResponse
5242909,FEATURE_ENVY,0,0,git@github.com:apache/oodt.git,9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb,/commons/src/main/java/org/apache/oodt/commons/util/LogEventMultiplexer.java,52,57,org.apache.oodt.commons.util.LogEventMultiplexer#streamStarted LogEvent
5242909,LONG_METHOD,0,0,git@github.com:apache/oodt.git,9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb,/commons/src/main/java/org/apache/oodt/commons/util/LogEventMultiplexer.java,52,57,org.apache.oodt.commons.util.LogEventMultiplexer#streamStarted LogEvent
4032154,FEATURE_ENVY,0,0,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/sdks/java/core/src/main/java/org/apache/beam/sdk/transforms/ApproximateQuantiles.java,473,486,org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState#collapse Iterable<QuantileBuffer<T>>
4032154,LONG_METHOD,0,0,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/sdks/java/core/src/main/java/org/apache/beam/sdk/transforms/ApproximateQuantiles.java,473,486,org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState#collapse Iterable<QuantileBuffer<T>>
5162987,GOD_CLASS,0,0,git@github.com:apache/kylin.git,6ee0212af9d5b50096850c9cb76031b7cdd67402,/core-job/src/main/java/org/apache/kylin/job/impl/threadpool/DistributedScheduler.java,93,139,org.apache.kylin.job.impl.threadpool.DistributedScheduler.JobRunner
9503231,GOD_CLASS,0,0,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-hdds/common/src/main/java/org/apache/hadoop/ozone/lease/Lease.java,33,189,org.apache.hadoop.ozone.lease.Lease
5871795,GOD_CLASS,0,0,git@github.com:apache/uima-uimaj.git,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,/uimaj-tools/src/main/java/org/apache/uima/tools/cpm/CpmFrame.java,49,197,org.apache.uima.tools.cpm.CpmFrame
5937980,GOD_CLASS,0,0,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9,/zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,624,632,org.apache.zookeeper.KeeperException.InvalidACLException
4142085,GOD_CLASS,0,0,git@github.com:apache/calcite.git,a648f9c12309cc253628930b0cab98591caa66ab,/core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1049,1068,org.apache.calcite.sql.SqlDialect.Context
7594410,GOD_CLASS,0,0,git@github.com:spring-projects/spring-roo.git,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,/runtime/felix/src/main/java/org/springframework/roo/felix/BundleSymbolicName.java,14,92,org.springframework.roo.felix.BundleSymbolicName
5114470,GOD_CLASS,0,0,git@github.com:apache/manifoldcf.git,542db79eb8662c086e39ee7deac743da430f5714,/framework/pull-agent/src/main/java/org/apache/manifoldcf/crawler/jobs/TrackerClass.java,288,315,org.apache.manifoldcf.crawler.jobs.TrackerClass.HistoryRecord
6174968,GOD_CLASS,0,0,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/plugins/plugin-git/che-plugin-git-ext-git/src/main/java/org/eclipse/che/ide/ext/git/client/reset/commit/ResetToCommitViewImpl.java,49,291,org.eclipse.che.ide.ext.git.client.reset.commit.ResetToCommitViewImpl
4258053,GOD_CLASS,0,0,git@github.com:apache/commons-net.git,fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572,/src/main/java/org/apache/commons/net/ftp/parser/VMSVersioningFTPEntryParser.java,46,159,org.apache.commons.net.ftp.parser.VMSVersioningFTPEntryParser
7017211,GOD_CLASS,0,0,git@github.com:google/tink.git,ba64189ae1a44c2935f060a4de06bdc2df721a93,/java/src/main/java/com/google/crypto/tink/integration/gcpkms/GcpKmsAead.java,36,88,com.google.crypto.tink.integration.gcpkms.GcpKmsAead
8604623,GOD_CLASS,0,0,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/client/marshaller/jdk/GridClientJdkMarshaller.java,36,120,org.apache.ignite.internal.client.marshaller.jdk.GridClientJdkMarshaller
4911266,LONG_METHOD,0,0,git@github.com:apache/incubator-pinot.git,d58f8bce4b59de096b4ee9fee61c679482dd1d7d,/thirdeye/thirdeye-pinot/src/main/java/org/apache/pinot/thirdeye/dashboard/resources/MetricConfigResource.java,74,93,org.apache.pinot.thirdeye.dashboard.resources.MetricConfigResource#createMetricConfig String|String|String|boolean|boolean|String|String|String|String|boolean|String|Double
4911266,FEATURE_ENVY,0,0,git@github.com:apache/incubator-pinot.git,d58f8bce4b59de096b4ee9fee61c679482dd1d7d,/thirdeye/thirdeye-pinot/src/main/java/org/apache/pinot/thirdeye/dashboard/resources/MetricConfigResource.java,74,93,org.apache.pinot.thirdeye.dashboard.resources.MetricConfigResource#createMetricConfig String|String|String|boolean|boolean|String|String|String|String|boolean|String|Double
9017155,GOD_CLASS,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/document/IntRange.java,43,266,org.apache.lucene.document.IntRange
6594892,FEATURE_ENVY,0,0,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/dlab-webapp-common/src/main/java/com/epam/dlab/rest/mappers/ResourceNotFoundExceptionMapper.java,28,34,com.epam.dlab.rest.mappers.ResourceNotFoundExceptionMapper#toResponse ResourceNotFoundException
6594892,LONG_METHOD,0,0,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/dlab-webapp-common/src/main/java/com/epam/dlab/rest/mappers/ResourceNotFoundExceptionMapper.java,28,34,com.epam.dlab.rest.mappers.ResourceNotFoundExceptionMapper#toResponse ResourceNotFoundException
5338390,GOD_CLASS,0,0,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/util/DocumentReaderCallback.java,31,65,org.apache.nifi.processors.standard.util.DocumentReaderCallback
8719559,LONG_METHOD,0,0,git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484,/bundles/org.eclipse.swt/Eclipse SWT/common/org/eclipse/swt/internal/image/LZWCodec.java,452,468,org.eclipse.swt.internal.image.LZWCodec#readBlock
8719559,FEATURE_ENVY,0,0,git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484,/bundles/org.eclipse.swt/Eclipse SWT/common/org/eclipse/swt/internal/image/LZWCodec.java,452,468,org.eclipse.swt.internal.image.LZWCodec#readBlock
7899639,GOD_CLASS,0,0,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/event/listener/DistBuildSlaveStateRenderer.java,29,194,com.facebook.buck.event.listener.DistBuildSlaveStateRenderer
5279258,GOD_CLASS,0,0,git@github.com:apache/openwebbeans.git,7831798861478a035c9e9dcca151b5a67e4a28a3,/webbeans-impl/src/main/java/org/apache/webbeans/util/SingleItemSet.java,126,154,org.apache.webbeans.util.SingleItemSet.SingleItemIterator
8948928,FEATURE_ENVY,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WriteNotificationLogRequest.java,81,98,org.apache.hadoop.hive.metastore.api.WriteNotificationLogRequest.findByThriftId int
8948928,LONG_METHOD,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WriteNotificationLogRequest.java,81,98,org.apache.hadoop.hive.metastore.api.WriteNotificationLogRequest.findByThriftId int
4447157,LONG_METHOD,0,0,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/protocol/src/main/java/org/apache/drill/exec/proto/beans/RunQuery.java,176,207,org.apache.drill.exec.proto.beans.RunQuery#mergeFrom Input|RunQuery
4447157,FEATURE_ENVY,0,0,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/protocol/src/main/java/org/apache/drill/exec/proto/beans/RunQuery.java,176,207,org.apache.drill.exec.proto.beans.RunQuery#mergeFrom Input|RunQuery
7244146,GOD_CLASS,0,0,git@github.com:salesforce/Argus.git,121b59a268da264316cded6a3e9271366a23cd86,/ArgusCore/src/main/java/com/salesforce/dva/argus/service/schema/ScopeAndMetricOnlySchemaRecordList.java,77,91,com.salesforce.dva.argus.service.schema.ScopeAndMetricOnlySchemaRecordList.CreateSerializer
8413074,LONG_METHOD,0,0,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/utils/QueryHelper.java,46,60,org.apache.camel.component.salesforce.api.utils.QueryHelper.filteredFieldNamesOf AbstractDescribedSObjectBase|Predicate<SObjectField>
8413074,FEATURE_ENVY,0,0,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/utils/QueryHelper.java,46,60,org.apache.camel.component.salesforce.api.utils.QueryHelper.filteredFieldNamesOf AbstractDescribedSObjectBase|Predicate<SObjectField>
7139571,GOD_CLASS,0,0,git@github.com:Microsoft/java-debug.git,5d5b39e63c986f4f4ebbed6fc039c0c4e81e3480,/com.microsoft.java.debug.plugin/src/main/java/com/microsoft/java/debug/plugin/internal/ResolveClasspathsHandler.java,42,257,com.microsoft.java.debug.plugin.internal.ResolveClasspathsHandler
3863486,GOD_CLASS,0,0,git@github.com:apache/ambari.git,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,/ambari-server/src/main/java/org/apache/ambari/server/orm/dao/HostStateDAO.java,33,76,org.apache.ambari.server.orm.dao.HostStateDAO
5798457,GOD_CLASS,0,0,git@github.com:apache/tapestry-5.git,542950fc0266e8f9be1aacb5d6ba92146ae20f1b,/tapestry-core/src/main/java/org/apache/tapestry5/internal/pageload/DefaultComponentResourceLocator.java,29,65,org.apache.tapestry5.internal.pageload.DefaultComponentResourceLocator
4686917,GOD_CLASS,0,0,git@github.com:apache/hadoop-mapreduce.git,307cb5b316e10defdbbc228d8cdcdb627191ea15,/src/java/org/apache/hadoop/mapreduce/jobhistory/JobStatusChangedEvent.java,33,64,org.apache.hadoop.mapreduce.jobhistory.JobStatusChangedEvent
5461108,GOD_CLASS,0,0,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/managed-ledger/src/main/java/org/apache/bookkeeper/mledger/offload/Offloaders.java,30,57,org.apache.bookkeeper.mledger.offload.Offloaders
4247131,LONG_METHOD,0,0,git@github.com:apache/commons-jcs.git,ad897014842fc830483f32fdfb903f3bb8f70289,/commons-jcs-core/src/main/java/org/apache/commons/jcs/auxiliary/remote/RemoteCacheMonitor.java,70,74,org.apache.commons.jcs.auxiliary.remote.RemoteCacheMonitor#dispose
4247131,FEATURE_ENVY,0,0,git@github.com:apache/commons-jcs.git,ad897014842fc830483f32fdfb903f3bb8f70289,/commons-jcs-core/src/main/java/org/apache/commons/jcs/auxiliary/remote/RemoteCacheMonitor.java,70,74,org.apache.commons.jcs.auxiliary.remote.RemoteCacheMonitor#dispose
4243718,GOD_CLASS,0,0,git@github.com:apache/commons-imaging.git,fa7c16f434061d441d1c0d9dbcfd0f4c3092c880,/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java,90,166,org.apache.commons.imaging.formats.jpeg.xmp.JpegRewriter.JFIFPieceSegment
9503296,LONG_METHOD,0,0,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/node/states/Node2PipelineMap.java,67,76,org.apache.hadoop.hdds.scm.node.states.Node2PipelineMap#removePipeline Pipeline
9503296,FEATURE_ENVY,1,1,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/node/states/Node2PipelineMap.java,67,76,org.apache.hadoop.hdds.scm.node.states.Node2PipelineMap#removePipeline Pipeline
7229025,GOD_CLASS,0,0,git@github.com:reactor/reactor-netty.git,b26dfa119524d87a484be09f13031f56dac864c1,/src/main/java/reactor/netty/http/client/WebsocketFinalizer.java,34,77,reactor.netty.http.client.WebsocketFinalizer
6880454,GOD_CLASS,0,0,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2,/src/main/java/com/google/security/zynamics/reil/translators/mips/ExtTranslator.java,29,39,com.google.security.zynamics.reil.translators.mips.ExtTranslator
8978350,LONG_METHOD,1,1,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesConsumer.java,83,103,org.apache.lucene.codecs.lucene70.Lucene70DocValuesConsumer#close
8978350,FEATURE_ENVY,0,0,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesConsumer.java,83,103,org.apache.lucene.codecs.lucene70.Lucene70DocValuesConsumer#close
6147959,FEATURE_ENVY,0,0,git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/text/hover/AnnotationExpandHover.java,59,63,org.eclipse.dltk.internal.ui.text.hover.AnnotationExpandHover.InformationControlCreator#createInformationControl Shell
6147959,LONG_METHOD,0,0,git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/text/hover/AnnotationExpandHover.java,59,63,org.eclipse.dltk.internal.ui.text.hover.AnnotationExpandHover.InformationControlCreator#createInformationControl Shell
7225000,FEATURE_ENVY,0,0,git@github.com:reactor/reactor-core.git,3958e2fabf49e16229dda5df39e7cde46797ec51,/reactor-core/src/main/java/reactor/core/publisher/MonoIgnoreElements.java,49,55,reactor.core.publisher.MonoIgnoreElements.IgnoreElementsSubscriber#scanUnsafe Attr
7225000,LONG_METHOD,0,0,git@github.com:reactor/reactor-core.git,3958e2fabf49e16229dda5df39e7cde46797ec51,/reactor-core/src/main/java/reactor/core/publisher/MonoIgnoreElements.java,49,55,reactor.core.publisher.MonoIgnoreElements.IgnoreElementsSubscriber#scanUnsafe Attr
7451069,FEATURE_ENVY,0,0,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/substratevm/src/com.oracle.svm.core.posix/src/com/oracle/svm/core/posix/PosixVirtualMemoryProvider.java,115,125,com.oracle.svm.core.posix.PosixVirtualMemoryProvider#mapFile PointerBase|UnsignedWord|WordBase|UnsignedWord|int
7451069,LONG_METHOD,0,0,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/substratevm/src/com.oracle.svm.core.posix/src/com/oracle/svm/core/posix/PosixVirtualMemoryProvider.java,115,125,com.oracle.svm.core.posix.PosixVirtualMemoryProvider#mapFile PointerBase|UnsignedWord|WordBase|UnsignedWord|int
9553496,GOD_CLASS,0,0,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/recovery/NMNullStateStoreService.java,41,294,org.apache.hadoop.yarn.server.nodemanager.recovery.NMNullStateStoreService
9049945,GOD_CLASS,1,1,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/db/LongString.java,25,248,org.eclipse.jdt.internal.core.nd.db.LongString
4503220,GOD_CLASS,0,0,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java,21,134,org.apache.fluo.core.metrics.MetricNames
8304366,GOD_CLASS,0,0,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68,/plugins/org.eclipse.acceleo.traceability.model/src/org/eclipse/acceleo/traceability/minimal/AbstractEList.java,849,996,org.eclipse.acceleo.traceability.minimal.AbstractEList.EListIterator
5052296,GOD_CLASS,0,0,git@github.com:apache/logging-log4j2.git,9b6bb237ae8771ffbf6d61ed07b0acb4f4dc2da6,/log4j-cassandra/src/main/java/org/apache/logging/log4j/cassandra/CassandraAppender.java,53,184,org.apache.logging.log4j.cassandra.CassandraAppender.Builder
5002069,GOD_CLASS,0,0,git@github.com:apache/knox.git,8a504c7c7f8e6a07ded65c671b64ccd702f47668,/gateway-provider-identity-assertion-regex/src/main/java/org/apache/knox/gateway/identityasserter/regex/filter/RegexIdentityAssertionFilter.java,31,91,org.apache.knox.gateway.identityasserter.regex.filter.RegexIdentityAssertionFilter
5684516,LONG_METHOD,0,0,git@github.com:apache/stanbol.git,2fcf471b467fb84e59491f4c54ba0a95924ab04a,/enhancement-engines/disambiguation-mlt/src/main/java/org/apache/stanbol/enhancer/engine/disambiguation/mlt/DisambiguatorEngine.java,543,554,org.apache.stanbol.enhancer.engine.disambiguation.mlt.DisambiguatorEngine#getSelectionsInContext String|Collection<String>|String
