sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,jdeodorant_top,iplasma_top,designite_top,jspirit_top,code_churn,volatility,bug_fix_ratio,author_count,expert_score,hotspot_score,cm_score,complexity_level
SMOTE_SYNTHETIC_3022,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0006183502430605393,0.020718809696468585,0.11291597894570576,0.002564364901366365,0.0,0.0005331169964754052,0.03449771192988922,0.00043584170108077846,0.000527056771451263,1.0,0.01674641148325359,0.771856177789299,0.3087244610217558,0.6758148093523608,0.2,0.0004094516529167927,0.15433320470832096,0.0,0.026912426138314273,0.4949367484144629,0.21419914557127093,0.3580419759566278,0.25200632555707003
SMOTE_SYNTHETIC_757,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0003355414780366964,0.010621084970755122,0.790644222638955,0.0015101553260192383,1.0,0.0002751217913963105,0.022222222222222223,0.00033976306814261604,0.00029437739181630853,1.0,0.012070884386465926,0.5007209473917816,0.30899709259775027,0.4970467282637899,0.14877306716674596,0.002551924131349458,0.24895838739388987,0.3825935162418145,0.029528846427900393,0.3684151387120179,0.5898331773164245,0.40619022433005236,0.36816872813502144
7294182,FEATURE_ENVY,0,0,git@github.com:spring-projects/grails-ide.git,cb5162c5a7fc60a2847c39d2750003ada7e80ff7,/org.grails.ide.eclipse.editor.groovy/src/org/grails/ide/eclipse/editor/groovy/elements/DomainClass.java,446,455,org.grails.ide.eclipse.editor.groovy.elements.DomainClass#gspFolderName,0.004002106371774618,0.05939524838012959,0.9829545454545454,0.011252813203300824,1.0,0.00305643195181414,0.1,0.0042663219133807365,0.0023550191345304682,0.0795454545454545,0.08732057416267942,1.0,0.917090909090909,0.7412523318628518,1.0,0.0014317484190553673,0.32645207227180073,0.125,0.0449438202247191,0.9425191503427659,0.7374999999999999,0.9948863636363636,0.9948863636363636
SMOTE_SYNTHETIC_4662,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0029638675092575834,0.14917322486592205,0.9352556948664148,0.00866540196955273,1.0,0.003184468788345795,0.061113804937117176,0.0021792347626652135,0.008705914499398646,0.09086428939630263,0.06715163902389193,1.0,0.8763509188293106,0.8707594021960764,0.8571567111051741,0.002314451894314744,0.23203036137677693,0.04082622221798144,0.01444700624186371,0.9240123870902457,0.7122478666653944,0.9508552186852339,0.8651492453483384
SMOTE_SYNTHETIC_482,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.007903284283647116,0.1773363567543467,0.33969234761412165,0.012087441293041264,0.0,0.009628173387716895,0.02413091201439633,0.0057288780445788395,0.003793329103846702,0.2561811492883716,0.17488772547554401,1.0,0.8679384695228243,0.8222685055682979,0.6,0.006955682694378857,0.21454982825694438,0.002181359762484688,0.08251195688304874,0.8426061376780833,0.7006544079287453,0.8019077042842364,0.5887789875360633
SMOTE_SYNTHETIC_1768,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.01163709049475519,0.1201477602461397,0.9305833050663372,0.021037905447875975,1.0,0.011550893126237576,0.8279516938566941,0.005196172125367747,0.010158592472313576,0.13003423866911237,0.1645146145578405,1.0,0.97760024822875,0.8722696717166485,0.9775391311177561,0.004645702125326127,0.16143556456994154,0.0054782607029862955,0.03256668264370509,0.9829250619187679,0.7016434782108959,0.9764796872540319,0.9585109921482368
SMOTE_SYNTHETIC_339,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.06434432684450342,0.21576777790383544,0.8133160625323503,0.0878940531446974,0.0,0.07058917791516274,0.19427837163398826,0.08708463830309135,0.10751169220424182,0.04989600114204434,0.28230797242300143,1.0,0.96266321250647,0.8696683948467566,1.0,0.035578818035854956,0.31697245983159983,0.03174897757411428,0.06402992240224398,0.9843104938054272,0.7095246932722342,0.9439948187597049,0.9439948187597049
7074773,LONG_METHOD,0,0,git@github.com:linkedin/parseq.git,6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c,/subprojects/parseq-examples/src/main/java/com/linkedin/parseq/example/simple/DegradedExperienceExample.java,19,21,com.linkedin.parseq.example.simple.DegradedExperienceExample.main String[],0.0,0.01079913606911447,0.0,0.0016075447433286892,1.0,0.0001434102968593145,0.0,0.0,0.00029437739181630853,0.0,0.0,0.15,0.108,0.2181373797036509,0.2,0.00010972277603975712,0.0,0.0,0.011235955056179775,0.17155437547606386,0.0574,0.12,0.0
SMOTE_SYNTHETIC_2197,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.00018471072453636058,0.02678160721721995,1.0,0.002670152980330491,1.0,0.0011576180730936269,0.007649523137424289,0.0004047501608544429,0.004714546163641736,0.05731548070848719,0.003882980467137866,0.39377111457487635,0.45388360533678884,0.5420094974031284,0.4,0.0014308502751147405,0.2103352552968459,0.11081665784536043,0.03794285578355474,0.4552385159351973,0.5849505685608647,0.5532909530399285,0.3555995365662913
SMOTE_SYNTHETIC_2096,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0010296070552212047,0.00870378242622749,0.4953328560774265,0.001977040190906583,0.0,0.0007577200351586361,0.027777777777777776,0.0014935020011183808,0.0016520284089894999,0.8776118989325339,0.008783835004842071,0.5411471369133228,0.33598697246577014,0.5080722045156759,0.12238810106746621,0.001825464632146057,0.1350072069740692,0.26368162916311066,0.07362065144551322,0.38181120122766776,0.6519761982974428,0.4017341909726732,0.40501776065243333
5534322,LONG_METHOD,0,0,git@github.com:apache/samza.git,65d09d7b383be907e3f712af4a28f70895a3165f,/samza-azure/src/main/java/org/apache/samza/system/eventhub/consumer/EventHubSystemConsumer.java,450,459,org.apache.samza.system.eventhub.consumer.EventHubSystemConsumer.PartitionReceiverHandlerImpl.PartitionReceiverHandlerImpl SystemStreamPartition|Counter|Counter|SamzaHistogram|Counter|Interceptor|int,0.002527646129541864,0.10367170626349892,0.3974358974358974,0.011252813203300824,1.0,0.0030743582389215545,0.05,0.0016806722689075631,0.014718869590815425,0.2323076923076923,0.10287081339712918,1.0,0.7309871794871796,0.921682523393405,0.6,0.0026627844429160568,0.18465002822192464,0.4166666666666667,0.06741573033707865,0.8294496445047602,0.825,0.8032307692307692,0.6832307692307693
SMOTE_SYNTHETIC_1692,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.01626432338900987,0.0,0.0021750694023863846,1.0,0.0006560172726240297,0.0,0.0,0.00029437739181630853,0.0,0.0,0.22591145187334707,0.18720290211829027,0.3129406724461804,0.2,0.6591096770735747,0.34832016522847387,0.19129771613894617,0.08920490496378496,0.2345036130453488,0.7573893148416838,0.18072916149867768,0.0
8951087,LONG_METHOD,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/wrapper/VectorHashKeyWrapperTwoBase.java,53,62,org.apache.hadoop.hive.ql.exec.vector.wrapper.VectorHashKeyWrapperTwoBase#isNull int,0.0002632964718272775,0.0032397408207343412,0.0,0.0007501875468867217,1.0,0.00029578373727233616,0.016666666666666666,0.00038784744667097606,0.0014718869590815426,0.4,0.0,0.191,0.0756666666666666,0.2438006008452569,0.0,0.0001685984119635292,0.0,0.0,0.011235955056179775,0.12694275120260656,0.0882,0.076,0.1
SMOTE_SYNTHETIC_2322,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0020476229392386307,0.022634164735717468,0.8202631768553338,0.004220451679989536,0.0,0.0014093500155460588,0.024036330134513312,0.00312741012449789,0.0016020546976952602,0.28768460140870233,0.02061157986568996,0.8522975130207022,0.6304498342974033,0.542021557986551,0.6884359616141598,0.001054792085717432,0.21446510786095888,0.13945504798230035,0.027440222562593243,0.6992696046393959,0.593636859823816,0.7768277223479281,0.6436846184699808
SMOTE_SYNTHETIC_1551,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0011074769666114756,0.08011801765391677,0.7651387925310024,0.00968233862535572,0.0,0.0021008139148571002,0.035589986217724356,0.001345339045790612,0.008353514662686534,0.141637688840147,0.031061403131746865,0.8960845658583173,0.5929003229089751,0.8112752991015089,0.4,0.001445422972328271,0.2019589971639873,0.0,0.06530780942000863,0.6870797693980876,0.6198166097118181,0.697789538526916,0.5259134889107238
SMOTE_SYNTHETIC_2869,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.003550794052672783,0.08957601161037493,0.747678261149674,0.010569550927037716,0.0,0.0036681312596539626,0.08793266263092823,0.0028887189984312654,0.005570976402033362,0.2391031592872342,0.15164505505355774,1.0,0.8856546488476127,0.8712209420486191,1.0,0.0020333335369091825,0.28121629357212585,0.05286867877388195,0.0540061221541517,0.9643218309875301,0.7158606036321645,0.9243034783449022,0.9116149954391705
SMOTE_SYNTHETIC_595,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.16931082588920404,0.12730963015031965,0.8781916346358488,0.18507676119903577,0.0,0.17380099580869987,0.1182571379819291,0.174377495981628,0.19141272014978905,0.019026080637567184,0.13099394455412255,1.0,0.9568361575817756,0.7856960640949578,1.0,0.06627451757450725,0.1764727148126678,0.12922453158346472,0.03989544246069188,0.9633172993566479,0.7387673594750394,0.9634574903907547,0.9634574903907547
7001897,FEATURE_ENVY,0,0,git@github.com:google/rejoiner.git,cedc123c18918d8c090543a4236ee344d2dbffeb,/examples/src/main/java/com/google/api/graphql/examples/helloworld/graphqlserver/GraphQlHandler.java,104,111,com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlHandler.readJson HttpServletRequest,0.000315955766192733,0.03995680345572354,0.6666666666666667,0.004929803879541314,1.0,0.0006094937616520866,0.011111111111111112,0.00038784744667097606,0.0023550191345304682,0.2916666666666667,0.009569377990430622,0.58,0.4023333333333334,0.6563131184547755,0.2,0.00032113983231148424,0.0,0.0,0.011235955056179775,0.464458534452139,0.1679999999999999,0.548,0.288
SMOTE_SYNTHETIC_4541,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0006615356181119027,0.029315368400576667,0.600378167798535,0.003433910269648254,1.0,0.001344480336719494,0.018171258402503068,0.0012362716726496486,0.004127438434808339,0.4163036742527096,0.010566253469372709,0.5763985685073287,0.430442021016536,0.6467669802598008,0.14583469750988962,0.0009335873707788764,0.058990667012935566,0.027082651245055198,0.03557991123151029,0.45441033963360944,0.4927269471514095,0.5188654966043948,0.34603047169213175
SMOTE_SYNTHETIC_2653,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0014106016670374388,0.04179169878938043,0.6851579338889271,0.0040239555016714605,1.0,0.0018469142291757232,0.028619912738165998,0.0014534038184422235,0.004584825232287878,0.34223202050972024,0.03400161326066756,1.0,0.5963192498041963,0.720974266879214,0.36968314142602404,0.002670867204755726,0.2671760706574651,0.2994408378106306,0.04835020882853663,0.6865108400545362,0.7898322513431891,0.7198459854230058,0.5228776712804034
6917328,FEATURE_ENVY,0,0,git@github.com:google/ExoPlayer.git,4bc79c9465abd00e29ff576c5f7a7517be632f5a,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,473,485,com.google.android.exoplayer2.util.ParsableByteArray#readNullTerminatedString int,0.0034755134281200632,0.016198704103671708,0.3446088794926004,0.006001500375093774,0.0,0.002572422199913954,0.044444444444444446,0.005688429217840982,0.0008831321754489255,1.0,0.013157894736842105,0.8333333333333333,0.7124217758985201,0.7727481032639136,0.6,0.0,0.0,0.0,0.0,0.7460019515962681,0.0,0.6833826638477802,0.6633826638477802
SMOTE_SYNTHETIC_2365,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0013195269939453294,0.047204008558197605,0.9042328822118129,0.005493957277379199,0.0,0.0015643215860322906,0.03301212436098998,0.0012190945087312657,0.0015302989593609434,0.6421640410362712,0.04706567666283592,1.0,0.6142812945518817,0.7468176407246118,0.4,0.001380567123311223,0.15028395667686845,0.03623778403762289,0.025351046965965483,0.7052548171084765,0.6937236158046837,0.7717324055837184,0.5905760532832822
SMOTE_SYNTHETIC_3640,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.002574938536497853,0.022435722783991842,0.8438329530989228,0.006018280560220738,0.0,0.002209686220759903,0.09032496166291934,0.0025267376284948836,0.003704719161982579,0.2625420374600028,0.042207921599380915,1.0,0.7772705431392046,0.7290035163319829,0.9483013801349036,0.0020945460262064173,0.2622601343189094,0.2581240415729835,0.06596352191390178,0.8890755627503634,0.777437212471895,0.8781572861687991,0.9304024931890342
SMOTE_SYNTHETIC_4892,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.00556044649676522,0.08980455206083325,0.792872170975145,0.010816275510514858,1.0,0.005108894059577812,0.17962836718043718,0.0032376447136076045,0.01279442204054847,0.1602555538924796,0.12532015739268249,1.0,0.9397046614968574,0.9011370793725691,1.0,0.0026108481959498664,0.20427072128944662,0.0,0.02817075254635734,0.9855342537702946,0.7,0.9378616512925435,0.9378616512925435
SMOTE_SYNTHETIC_4536,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0027708056394879625,0.05379308647352847,0.889665942778661,0.009286336003206509,1.0,0.002338358664076373,0.05492221907595975,0.0023323075898050234,0.0014837795723114087,0.41044084791757424,0.07028421621668525,1.0,0.8153121829868476,0.801849288188716,0.9154399773469102,0.0018826328351276072,0.16971342104534423,0.13319997386181937,0.03717752299930566,0.9073202066580044,0.6458446869456568,0.9601349810213511,0.8578549696948062
SMOTE_SYNTHETIC_2517,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.008148970777997299,0.09336760605113872,0.7928481969839498,0.014363152437802283,0.0,0.011725678503728559,0.16433946523126927,0.004339259494994007,0.024874274403396342,0.12102144028300527,0.11380338766282756,1.0,0.9568601912676044,0.8899495934408489,1.0,0.004338223346114603,0.22634841363766653,0.0,0.03854139277458515,0.987475586433173,0.7,0.9378544590951848,0.9378544590951848
SMOTE_SYNTHETIC_1482,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.003407645873544382,0.0661917296355682,0.8078058656121053,0.008828321974252543,1.0,0.0028153243710850625,0.0659771563692472,0.003151222230275178,0.00483228881527809,0.22735033781759983,0.05423025261654225,1.0,0.8392078377721567,0.840836199040762,0.9083530699214333,0.007530599265442305,0.26971873160192045,0.06772066870089577,0.0449438202247191,0.9207935795418073,0.7203162006102687,0.9386758824804889,0.8653583384176355
SMOTE_SYNTHETIC_2426,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.007126014387640331,0.037282095304641175,0.8162841565638099,0.008956103522428828,0.0,0.0036889579517092102,0.11666666666666667,0.004896824178540161,0.0030207860247420852,0.19811878220671722,0.07235947213454211,1.0,0.9190416616909086,0.7636142384633022,1.0,0.003758891583451428,0.12069672337518078,0.0,0.030423464340793467,0.9482150871047528,0.7,0.9363929870531754,0.9448852469691429
SMOTE_SYNTHETIC_1004,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0015378167668156754,0.031023330197129113,0.8640420744430332,0.004922381755907324,0.0,0.0012479377358657487,0.03062993587011162,0.001518203719675495,0.0011853920851457708,0.24249919462730382,0.040458895348577155,1.0,0.6127750258901481,0.5966788547423946,0.5486611543379908,0.0008831641771302726,0.18282437176671168,0.0,0.028541183931014326,0.7093562800850084,0.4620155048657284,0.7482393992461501,0.6031055146799491
SMOTE_SYNTHETIC_4172,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.007765440715623712,0.5304723446096481,0.9389551203385792,0.24914147823084198,1.0,0.32240049716267133,0.0183807134371085,0.010007826137253876,0.526122055957114,0.003731973472114336,0.03617820947075599,0.9999379584608181,0.9877910240677158,0.8565048653925272,0.8,0.43286168246170903,0.2552292767758019,0.007930475264724422,0.060172484872170265,0.935037266531889,0.7023791425794172,0.9816865361015737,0.7478571044751644
SMOTE_SYNTHETIC_558,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0005625242046716977,0.015540923276760463,0.7269470812136631,0.004083105268657683,1.0,0.0005255080607792317,0.008425421538745223,0.001314254527439095,0.0005985139104940477,0.35660762633417226,0.021570755686541,0.8108634243142029,0.36284677052645553,0.4672330144159347,0.348342412302586,0.0004942510706446603,0.1282867559837295,0.0,0.058336903714500114,0.5104208333353062,0.25856082464340735,0.4700346304654958,0.3338743190773061
SMOTE_SYNTHETIC_3302,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.02610179302490902,0.0,0.001999729859379326,1.0,0.0007380299071609378,0.0,0.0,0.003432287111530318,0.0,0.0,0.3,0.24117026034106576,0.4979438683183204,0.2,0.00046126343554973935,0.08217710250481268,0.0,0.011235955056179775,0.3111992674391371,0.24130378537780978,0.29004312409278904,0.0
SMOTE_SYNTHETIC_3080,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.00029755969979486705,0.020001961433759676,0.0,0.0024833860236594136,1.0,0.0007642346503009406,0.022780217404090832,0.00022949059898953945,0.004304461413128588,0.36568593001105665,0.00424667412244997,0.3423544177331009,0.213585458822437,0.5309950958222065,0.2,0.0013533622552875503,0.20764989607770581,0.03748170280265207,0.036234721537257444,0.32275873861537546,0.6830305147328948,0.22428814341611855,0.12721405224756321
SMOTE_SYNTHETIC_2080,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.001925704810111416,0.08797911908325354,0.8957513686060957,0.011251092102466031,1.0,0.0026090963073830005,0.012008747894411547,0.0035572431980630597,0.0037703482793554287,0.09814635020387565,0.05063444447734592,0.9868047392854836,0.7380160524723646,0.7906440737931061,0.7892283586003949,0.0015964871998516241,0.20103818052235925,0.00621440849977224,0.024287355292068297,0.8474638924170587,0.7018643225499316,0.861278485333955,0.6045099777538366
SMOTE_SYNTHETIC_2002,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0009435564961715467,0.02708624420918178,0.6659201518049994,0.003585796691796039,1.0,0.0008673867522322627,0.01936864616879414,0.001546686079856219,0.001326037061094795,0.3514914391165778,0.027468441181444803,0.9526136974134755,0.46627471967248824,0.5516078324872845,0.30090957930780365,0.00016203042688765242,0.06803972854403822,0.0,0.011338154978404904,0.5822187526344913,0.08476404661855501,0.5896123212660952,0.4128482746475401
SMOTE_SYNTHETIC_4707,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,4.392546587681284e-05,0.01782645936609728,0.0,0.001321063468437959,1.0,0.0003808245289418997,0.0046341366500037545,0.00010784028403370081,0.001914169499853408,0.0,0.0,0.24760952059509123,0.19118277273505968,0.36224066319271364,0.16682891940013517,0.16610318927612822,0.206251772045696,0.01618101492676334,0.029926085528059518,0.24394476768537254,0.2505791569514609,0.2047607732520784,0.023356048716018922
4302392,FEATURE_ENVY,0,0,git@github.com:apache/directory-kerby.git,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,/kerby-common/kerby-asn1/src/main/java/org/apache/kerby/asn1/type/Asn1Eoc.java,62,69,org.apache.kerby.asn1.type.Asn1Eoc#toString,0.00021063717746182202,0.009719222462203024,1.0,0.0013932054442181974,1.0,0.000286820593718629,0.005555555555555556,0.0005171299288946348,0.0005887547836326171,0.125,0.0011961722488038277,0.38,0.3293333333333333,0.2423748663373899,0.2,0.0001873315688483658,0.0,0.0,0.011235955056179775,0.29642728823755254,0.098,0.44,0.352
SMOTE_SYNTHETIC_2966,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.006545210469634588,0.06408155470700662,0.7654553612904362,0.012132793154608858,0.0,0.004356254113868353,0.11666666666666667,0.00516418357744762,0.006673464771664428,0.16818790797138902,0.11606175378490399,1.0,0.9461003517461195,0.8995538146349843,1.0,0.0022037317732870173,0.1383427093314561,0.0,0.02267805254098373,0.9868574293567313,0.7,0.9294164482733602,0.9296366083871308
SMOTE_SYNTHETIC_1257,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0031536216370496497,0.049980756892064535,0.9090401941820658,0.009281437574270827,1.0,0.00291036222847146,0.04292121292132328,0.004158947093681269,0.007065057403591404,0.09368337410958275,0.040004351009313904,1.0,0.8523724171028093,0.8576295240175416,0.8,0.00568845188667207,0.30228639731864526,0.12403224555462738,0.06940960648892774,0.8995319103036991,0.7372096736663882,0.9676153315579725,0.8221316980747364
SMOTE_SYNTHETIC_3371,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.012537517580570307,0.0,0.0018497666359727002,1.0,0.0004695814097267308,0.0,0.0,0.0004092607360588449,0.0,0.0,0.17414611919412157,0.14229254215627699,0.2552064769081929,0.1739827519738736,0.8148771445556033,0.35865962331234047,0.23016978046789147,0.07719004224572323,0.18870886529950454,0.7690509341403674,0.13931689535529723,0.0
SMOTE_SYNTHETIC_2097,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.008969717645073955,0.07244565248683334,0.9564005698324597,0.015520531413915467,0.0,0.005954342046163768,0.0877118809715723,0.006482206950345274,0.0020781004196599733,0.09347129551021553,0.2598888253387919,1.0,0.9818346254300262,0.7344938159268921,1.0,0.0034944508042511397,0.2979144936545145,0.4558622031006279,0.058560240731651524,0.9580609720972952,0.8367586609301884,0.9869201709497378,0.9848015566985681
SMOTE_SYNTHETIC_851,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0008192990374027703,0.017103383456174855,0.9313566057275529,0.0022891842053295837,1.0,0.000643164703325567,0.025324937334881163,0.0009049773755656109,0.0008831321754489255,0.2552560866633498,0.010291600716870186,0.5866698966871142,0.4712848026282951,0.42416981947685345,0.4,0.0009062400363510591,0.15820094649870545,0.0,0.0327962532607748,0.4835076895555492,0.47408733140056947,0.5939276884455097,0.495044665886067
SMOTE_SYNTHETIC_1711,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0013583286572592052,0.042021595742680794,0.8895757220867032,0.006491764585324011,0.0,0.0017284642773317182,0.027777777777777776,0.0014126263367509606,0.0009306263254368272,0.676163710330649,0.05338914303091317,1.0,0.6248046526719018,0.773100842988387,0.4,0.0014420354447765248,0.09810379516973736,0.002444509507710634,0.011895148631292755,0.714124362236745,0.6985567615866476,0.7732300062368295,0.5732300062368294
SMOTE_SYNTHETIC_2054,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0015353680061597583,0.038422045737472946,0.8229762615066959,0.007211382185880396,0.0,0.002777076868972434,0.02570307637719574,0.0024438954028679176,0.009661316416110847,0.14583137588705966,0.03009167277149977,1.0,0.6895920992424446,0.8393084049218561,0.6313276873947616,0.002531521936088299,0.2712777696878751,0.18531409963973902,0.08284771069780636,0.8077062561612394,0.7555942298919217,0.7801459859477993,0.5726770609057039
SMOTE_SYNTHETIC_244,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.003564017805726314,0.10063034060725158,0.6453953649256207,0.017012849993115996,0.0,0.005228723290769651,0.05,0.0029353340521702997,0.010017693643196667,0.13229828613524555,0.1182696789986635,1.0,0.806915315196552,0.7940550471923824,0.6945783931266365,0.010051589442741966,0.2500213219641855,0.016733588392597372,0.08169753195132784,0.8449365135737463,0.6725796876753428,0.8368715736017043,0.7168715736017043
SMOTE_SYNTHETIC_4918,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.050171385931443366,0.13408239237923425,0.8579269251265205,0.06566222286583072,0.0,0.054207146773140064,0.17322920900481675,0.06843012611471314,0.07755156371750463,0.13263950661147103,0.18921645474305887,1.0,0.86884103606162,0.775358951359291,1.0,0.027450674361037826,0.23044599609394573,0.15331673193143147,0.07689217079954246,0.9376711838420366,0.7459950195794294,0.9226801735727346,0.9573780775379559
SMOTE_SYNTHETIC_334,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0034656244787704456,0.07641120039042329,0.8640127249846814,0.01080400909354311,1.0,0.00492294306825391,0.08545105147351945,0.003524205965838056,0.013326650245543617,0.12815135988265053,0.06568367619031404,1.0,0.9430236617591801,0.8919826679231552,0.8850825235364467,0.008519952877630743,0.4192291468642709,0.3381821720026815,0.08845996529875093,0.9539253040172532,0.8014546516008044,0.9523972156124886,0.8834467297343568
